aspect,B11,B12,B2,B3,B4,B8,bd_0-5,bd_15-30,bd_5-15,bsi,cec_0-5,cec_15-30,cec_5-15,clay_0-5,clay_15-30,clay_5-15,dem,evi,ndmi,ndvi,pet_apr,pet_aug,pet_dec,pet_feb,pet_jan,pet_jul,pet_jun,pet_mar,pet_may,pet_nov,pet_oct,pet_sep,ph_0-5,ph_15-30,ph_5-15,rain_apr,rain_aug,rain_dec,rain_feb,rain_jan,rain_jul,rain_jun,rain_mar,rain_may,rain_nov,rain_oct,rain_sep,sand_0-5,sand_15-30,sand_5-15,savi,silt_0-5,silt_15-30,silt_5-15,slope,soc_0-5,soc_15-30,soc_5-15,worldcover,clay_0_30,sand_0_30,silt_0_30,soc_0_30,bd_0_30,clay_sand_ratio,silt_clay_ratio,sand_silt_ratio,som,porosity,ndwi,gndvi,brightness_index,ndti
-1.1170168674870566,0.9162347917142161,0.987633701363999,1.3471514003859006,1.2883311252610212,1.1388766640015213,0.9647250008937566,1.0046619795594478,0.9976733211358115,1.0044216343267613,0.051389730152283916,1.2864952533079805,1.3572518316385433,1.39071807313042,0.9693608316159341,0.9680460356599262,0.9777099176691956,1.709384198660059,0.8939771928810292,0.525995729053539,0.7106780152643265,-0.9827045189329997,1.962250060011954,-0.13685076122102113,-2.845669831432587,2.8938398727203167,1.9325967706262452,1.607228672857311,2.4113491614789884,1.5587523916538957,-1.3449149285712976,-1.6182829607209928,1.049024128374437,1.0137546866153917,1.0117627009755183,1.0007350981928422,-0.3662825927793208,1.4640169046482092,-1.3367775393064283,0.0,0.0,0.27699192111926324,-0.31620705991922304,1.0137512327654505,0.5179962258016392,-1.9174238536904675,2.657091741037099,-1.9103699484323962,0.9515617422039095,0.9543454226088753,0.9467209076260301,0.8736550819103184,1.0502877649234552,1.0564005281945321,1.060144233355064,0.9844371249447299,0.8034429225933063,0.7344438120697632,0.6398099993873487,0.9266664872315231,0.971843362000532,0.9514798809973443,1.0567477291574867,0.7191850229570793,1.0010988386664115,0.08708829744343109,0.6939449002375858,-0.08600931195585583,0.7191850229570793,-1.0890624009234382,-0.08151228721455112,-0.8355803837179618,0.7077289857735805,-0.4824190241422835
-1.585036665643055,0.48024762554221356,0.3692566178749469,0.34813430269080586,0.5737417998965404,0.24210663836872406,0.8718478712662144,0.9575118190156345,0.9506504887685008,0.9410707335907477,-1.1582195774588877,1.1747551520919686,1.2530035350611823,1.2606585687280303,0.9516956214781641,0.8962738311547426,0.9695831178908492,0.7060308999227027,1.1903659756710836,1.285158419266176,0.9203704737370286,-0.9827045189329997,1.962250060011954,-0.13685076122102113,-2.845669831432587,2.8938398727203167,1.9325967706262452,1.607228672857311,2.4113491614789884,1.5587523916538957,-1.3449149285712976,-1.6182829607209928,1.049024128374437,0.9477405859250451,0.9458032994940975,0.935120660810184,-0.5950093514144388,1.4640169046482092,-1.3367775393064283,0.0,0.0,-0.21813113188141975,-0.5517154612236429,1.0137512327654505,0.7055239554209667,-1.5649924439504448,1.8832341207146865,-1.724657538346852,0.8726546432621103,0.8895560630489328,0.8606335007733508,1.115756271025737,1.0056968645980429,1.0260133269965832,1.0059656327147246,0.11006130098760947,0.6844619793821156,0.6452123130417462,0.5705496980077943,-0.805533619894069,0.9302888655576893,0.8772272971976522,1.0160582310341157,0.6310659427659318,0.9486115027439112,0.33685035139662606,0.7277217099346198,-0.08648598176059158,0.6310659427659316,-0.9744145665939745,0.09358112050572237,0.44006831786070727,-0.8652037216102553,0.6265783312334863
-1.151684967350464,0.5840572217738306,0.5946196418576523,0.4367113342597269,0.37510553284590914,0.37132027494385433,0.40029198315725795,-1.1013803447309078,-1.1026801146040763,-1.1019951901456904,0.7386458123411458,-1.0488717721066578,-1.05204018926053,-1.0449402093142823,-1.0886315544342318,-1.0954039938640507,-1.0946099758094858,-0.2973223188146537,0.5345790137496432,-0.09232156740910219,0.6681730155739123,-0.9827045189329997,1.962250060011954,-0.13685076122102113,-2.845669831432587,2.8938398727203167,1.2072388669528775,1.607228672857311,1.9918565716718162,1.5587523916538957,-1.3449149285712976,-1.6182829607209928,1.049024128374437,-1.0986959354756987,-1.0989399464299863,-1.0989274180522015,-0.8237360000495623,1.1453647065893153,-1.3367775393064283,0.0,0.0,-0.21813113188141975,-0.7872238425280644,1.0137512327654505,0.7055239554209667,-1.5649924439504448,1.8832341207146865,-1.724657538346852,-1.1041776302271513,-1.1039640234108288,-1.106464277310353,0.5441988967222764,-1.0811584506312584,-1.0808378560614167,-1.0799085919383098,0.11006130098760947,-1.1002523687857495,-1.0278781687335745,-1.0916970351015025,-0.805533619894069,-1.0944124930105155,-1.104995526367706,-1.0807023038610055,-1.0683228622965935,-1.102247623523814,-0.1108718697961333,-0.00428711822432973,-0.08443730815559741,-1.0683228622965935,1.0397485391742445,-0.22250969541450333,-0.19342287899141317,-1.0013314108943305,-0.294191107794205
-0.16364327124335615,0.0938952223497508,0.025737832047053967,0.14775584914160164,-0.0472472221455804,-0.06745924738376201,-0.10503186481628148,-1.1642473454559938,-1.1653771177604852,-1.1653460908817042,0.7293606026358262,-1.1270898729578667,-1.133122186598478,-1.1277053121158016,-1.1592922549853104,-1.161195097993797,-1.1596239740362668,-0.6735797983411623,0.04142213738501508,-0.2576584218111807,0.40259484750825447,-0.9827045189329997,1.1489116319490282,-0.13685076122102113,-0.1507639719964285,0.13504586419361453,1.2072388669528775,1.607228672857311,1.9918565716718162,1.5587523916538957,-1.3449149285712976,-1.6182829607209928,1.049024128374437,-1.1647099361660442,-1.1648993479114071,-1.1645418154348615,-1.0524627286846817,0.8267126785304199,-1.3367775393064283,0.0,0.0,-0.7132541448821024,-0.7872238425280644,1.0137512327654505,0.8930517150402943,-1.212561134210425,1.8832341207146865,-1.724657538346852,-1.1706257293360345,-1.168753422970771,-1.1710298749498609,0.05021799393106991,-1.1525039511519184,-1.15174155885664,-1.152146692792095,-0.7643145629695106,-1.1543346702453832,-1.0948017680045876,-1.1436422361361678,-0.805533619894069,-1.160780534225168,-1.1699963332399264,-1.1521324213917834,-1.1285140001516178,-1.1651916361689898,-0.100004471760649,0.031201859028565572,-0.08452710116393514,-1.1285140001516178,1.0397485391742445,11.755199140934877,1.0717676129661051,-1.6401478170437638,3.5222480267387324
0.14836989752730959,-0.5060206636627773,-0.5086931586833967,-0.20965648718906593,-0.516569138804249,-0.4638816875560072,-0.6421090326624831,-1.1642473454559938,-1.1653771177604852,-1.1653460908817042,0.6725622644384096,-1.1270898729578667,-1.133122186598478,-1.1277053121158016,-1.1592922549853104,-1.161195097993797,-1.1596239740362668,-0.6735797983411623,-0.5589935227515843,-0.526577558971128,-0.029858114341968577,0.006920455712908533,1.1489116319490282,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,1.2072388669528775,1.607228672857311,1.5723639818646433,1.5587523916538957,-1.3449149285712976,-1.6182829607209928,0.1717700490905515,-1.1647099361660442,-1.1648993479114071,-1.1645418154348615,-1.2811895173197982,0.8267126785304199,-1.3367775393064283,0.0,0.0,-0.7132541448821024,-1.0227323238324781,-0.7983291008027925,1.0805794546596217,-0.8601297244704026,1.1093764003922717,-1.5389452282613132,-1.1706257293360345,-1.168753422970771,-1.1710298749498609,-0.545536254284528,-1.1525039511519184,-1.15174155885664,-1.152146692792095,-0.7643145629695106,-1.1543346702453832,-1.0948017680045876,-1.1436422361361678,-0.805533619894069,-1.160780534225168,-1.1699963332399264,-1.1521324213917834,-1.1285140001516178,-1.1651916361689898,-0.100004471760649,0.031201859028565572,-0.08452710116393514,-1.1285140001516178,1.0397485391742445,-0.019960754986719075,0.08320227763136134,-0.7625911288339202,-0.2524607218542513
0.11370176166390229,-0.6796826040875814,-0.6311469554138249,-0.45655727156229714,-0.7459819469472992,-0.7516242021979952,-0.8132149519763104,-1.1642473454559938,-1.1653771177604852,-1.1653460908817042,0.951388355589431,-1.1270898729578667,-1.133122186598478,-1.1277053121158016,-1.1592922549853104,-1.161195097993797,-1.1596239740362668,-0.6735797983411623,-0.6713192162293433,-0.9857309411960447,-0.026083385369461864,0.006920455712908533,1.1489116319490282,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,1.2072388669528775,1.607228672857311,1.5723639818646433,0.6563168050688469,-1.3449149285712976,-1.6182829607209928,0.1717700490905515,-1.1647099361660442,-1.1648993479114071,-1.1645418154348615,-1.5099161059549246,0.5080606404715248,-0.4795614490785393,0.0,0.0,-1.2083772078827855,-1.2582407051368993,-0.7983291008027925,1.268107254278949,-0.8601297244704026,1.1093764003922717,-1.5389452282613132,-1.1706257293360345,-1.168753422970771,-1.1710298749498609,-0.6603329891234034,-1.1525039511519184,-1.15174155885664,-1.152146692792095,-0.7643145629695106,-1.1543346702453832,-1.0948017680045876,-1.1436422361361678,-0.805533619894069,-1.160780534225168,-1.1699963332399264,-1.1521324213917834,-1.1285140001516178,-1.1651916361689898,-0.100004471760649,0.031201859028565572,-0.08452710116393514,-1.1285140001516178,1.0397485391742445,-0.03926245251479229,-0.15463522792335724,-0.23958996894085186,0.009101844658273331
-0.4756564400140219,-0.617051360327872,-0.43834632056168915,-0.20418079709207773,-0.6845737447676037,-0.6492944269908699,-0.9563495914023088,-0.8970628423743813,-0.8989144443457271,-0.8961048877536468,2.3542727110667188,-0.8365656697962359,-0.8435437961058017,-0.8439393025105938,-0.8943147229187657,-0.8980305414748027,-0.8995681211291389,-0.6735797983411623,-0.9370276008008687,-2.2736876754877744,-0.2599213776662997,0.006920455712908533,1.1489116319490282,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,1.2072388669528775,1.607228672857311,1.1528714920574683,0.6563168050688469,-1.3449149285712976,-1.6182829607209928,0.1717700490905515,-0.9006536334046582,-0.901061641985722,-0.9020840259042299,-1.7386427945900462,0.1894085624126299,-0.4795614490785393,0.0,0.0,-1.2083772078827855,-1.2582407051368993,-0.7983291008027925,1.4556348538982768,-0.5076983147303801,0.3355187300698581,-1.5389452282613132,-0.9006801329561985,-0.8946444248325539,-0.8955500850212903,-0.9262732871670442,-0.8760401491343611,-0.8782560480750721,-0.8722241394836786,-0.7643145629695106,-0.8947397632391457,-0.8717229704345455,-0.8319709599281745,-0.805533619894069,-0.8982536393895745,-0.896084027407953,-0.8759739867447134,-0.8680852827577064,-0.8976794607589482,-0.03419946273235689,-0.09009401433090619,-0.0844311507210893,-0.8680852827577065,1.0397485391742445,0.044487470857013135,0.29204877280616837,-0.40516733734948324,0.881615564197993
0.3737127266394571,-0.17629895386981534,-0.09360192976652039,-0.10079893126092597,-0.3504829929089905,-0.3291053606978155,-0.3636969237789773,0.8789281781092783,0.8722790848229822,0.8777197928547333,1.4100023410346043,1.096537151240761,1.0560903415261587,1.0478340615241244,0.8015416603071218,0.8065586255232662,0.774541273210502,-0.6735797983411623,-0.2760842691788351,-1.2617126485440324,0.10276881969204134,0.006920455712908533,1.1489116319490282,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,1.2072388669528775,1.607228672857311,1.1528714920574683,0.6563168050688469,-1.3449149285712976,-1.6182829607209928,0.1717700490905515,0.8487194848895254,0.8468640972719641,0.8366989747361977,-1.7386427945900462,0.1894085624126299,-0.4795614490785393,0.0,0.0,-1.7035001108834675,-1.493748986441329,-0.7983291008027925,1.6431626535176045,-0.5076983147303801,0.3355187300698581,-1.5389452282613132,0.8601955834291952,0.8845722330827837,0.8778510201438853,-0.2771981963486878,0.9165150639472184,0.9145933226040931,0.9246977917542165,0.11006130098760947,0.814259382885233,0.6675201827987505,1.107317008699341,-0.805533619894069,0.7953420945568654,0.8783982176878872,0.9183844000769782,0.8441935131125115,0.8752107183749847,-0.6538794216615735,1.164639884745342,-0.08528732312011572,0.8441935131125115,-0.8140855878398093,0.1316803816513833,-0.24440094769909665,-1.0687764524271515,1.7856188006120237
0.4430489863662717,0.8154809856660361,0.7455850078268087,0.6125572873743992,0.690759404050102,0.6767806404874279,0.8551903413330149,1.0046619795594478,0.9976733211358115,1.0044216343267613,-0.19047704817169853,1.1524070518487652,1.0908396403852836,1.0833048627247772,0.8987001210648552,0.9321599334073345,0.8883157101073705,0.32977344039619405,0.8933143929195149,0.6248299016849899,0.8203397544656037,0.006920455712908533,1.1489116319490282,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,0.48188106327950997,1.607228672857311,0.7333787022503007,0.6563168050688469,-1.3449149285712976,-1.6182829607209928,-0.7054841101933359,0.9807476262702184,0.9787830002348078,0.9679278995015123,-1.9673695832251628,-0.12924349564626506,-0.4795614490785393,0.0,0.0,-1.7035001108834675,-1.7292574677457424,-0.7983291008027925,1.830690453136932,-0.15526696499035902,-0.4383389802525565,-1.3532327181757637,0.9930918816469605,1.0041834622703691,1.0069821454229038,0.8938645810017233,1.0413696648583732,1.0158842265972654,1.0420846331416165,0.9844371249447299,0.8034429225933063,0.7121359123127593,1.0553718076646754,-1.6716336484568657,0.9123035902255354,1.0034153069060812,1.0289802587444734,0.8474049392195229,1.0010988386664115,-0.6299008599388398,0.9772321030622976,-0.08504662137037336,0.847404939219523,-1.0890624009234382,-0.08284682956469376,0.07596629771460714,-0.3714235162692065,0.06019929859624948
0.6510577855467155,1.7823850437086057,1.8891033772943506,2.5070901209313208,2.2914411608665985,2.3513657256999125,1.3112241995042182,1.0046619795594478,1.0133475919249146,1.0044216343267613,1.3927214415830405,1.0741891509975587,1.0329239422867487,1.0123633603234754,0.9251979012715099,0.9261789330319035,0.9126959094424147,0.8314500997648722,0.619572908814435,-0.3380214539508391,0.5157701566839406,0.9965454349588171,0.3355732038861025,-1.4414945881947556,-0.1507639719964285,0.13504586419361453,0.48188106327950997,1.607228672857311,0.7333787022503007,0.6563168050688469,-1.3449149285712976,-1.6182829607209928,-0.7054841101933359,0.9807476262702184,0.9787830002348078,0.9679278995015123,-2.1960962718602843,-0.12924349564626506,-0.4795614490785393,0.0,0.0,-2.198623213884151,-1.7292574677457424,-0.7983291008027925,2.01821805275626,0.1971644147496627,-0.4383389802525565,-1.3532327181757637,0.9972448915912657,1.0191348621688174,1.0026777455802711,0.6524061918574051,1.0146150646631256,1.0057551261979478,1.0149953328214472,0.11006130098760947,0.7926264823013801,0.6452123130417462,0.986111406285119,0.9266664872315231,0.9218596298084779,1.010149365327676,1.0104247680128775,0.788662686607859,1.0089360623985952,-0.6081813202781469,0.7548129465353859,-0.08473024313242115,0.7886626866078591,-1.1061812108660307,-0.1996906115394726,-1.3039519185594437,2.9502031534536615,-0.4267881229740962
