aspect,B11,B12,B2,B3,B4,B8,bd_0-5,bd_15-30,bd_5-15,bsi,cec_0-5,cec_15-30,cec_5-15,clay_0-5,clay_15-30,clay_5-15,dem,evi,ndmi,ndvi,pet_apr,pet_aug,pet_dec,pet_feb,pet_jan,pet_jul,pet_jun,pet_mar,pet_may,pet_nov,pet_oct,pet_sep,ph_0-5,ph_15-30,ph_5-15,rain_apr,rain_aug,rain_dec,rain_feb,rain_jan,rain_jul,rain_jun,rain_mar,rain_may,rain_nov,rain_oct,rain_sep,sand_0-5,sand_15-30,sand_5-15,savi,silt_0-5,silt_15-30,silt_5-15,slope,soc_0-5,soc_15-30,soc_5-15,worldcover
-0.18097746,0.7496445,0.7614327,0.71074355,0.60920024,0.7183451,0.62636614,1.004662,0.99767333,0.9885838,0.5364791,1.2976692,1.3109193,1.3316001,0.95169556,0.9142169,0.9370762,0.32977644,0.5832796,0.15401573,0.68286383,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.5723805,1.5587724,-0.119926624,-0.28833294,1.0490211,1.0137547,1.0117627,1.0007352,-0.13755153,1.1453892,-1.3367776,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.04459278,-1.5649897,1.8832552,-0.98181355,0.9557148,0.97428066,0.9596341,0.60942495,1.0770423,1.107046,1.0872334,0.11006122,0.80344284,0.8236753,0.74370044,0.9266665
-0.47565657,0.9358346,0.9100273,0.8443759,0.6660686,0.84634507,0.64486367,0.95751184,0.9506505,0.9410707,0.99966794,1.2194512,1.2298374,1.2606585,0.97819334,0.9321599,0.96958315,-0.17190018,0.53181034,-0.19847514,0.6321033,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,0.65633684,-0.119926624,-0.28833294,1.0490211,0.98074764,0.978783,0.967928,-0.13755153,1.1453892,-1.3367776,0.0,0.0,0.27699572,-0.080697276,1.0137513,0.14293496,-1.2125584,1.1093975,-0.98181355,0.9224908,0.9344103,0.92089474,0.56404024,0.9611059,0.97536784,0.9608168,0.11006122,0.7493606,0.7344438,0.77833056,0.9266665
-0.30231592,-0.42297992,-0.4143041,-0.043766316,-0.32151622,-0.29092404,-0.50154454,-1.0856636,-1.0870057,-1.0861576,-0.26579827,-1.0376978,-1.0404571,-1.0331166,-1.079799,-1.0774609,-1.0783565,-0.6735768,-0.54487395,0.1380436,-0.29192126,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,0.65633684,-0.119926624,-0.28833294,1.0490211,-1.0656887,-1.0659602,-1.0661201,-0.36627823,0.82673717,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,1.0137513,0.3304627,-0.860127,1.1093975,-0.7961012,-1.0917186,-1.0890126,-1.0892469,-0.5338014,-1.0722402,-1.0707088,-1.0708789,-0.76431465,-1.0786195,-1.0278782,-1.074382,0.9266665
-0.6663313,-1.3987986,-1.3621004,-1.2348225,-1.3751649,-1.3307811,-1.44341,-1.1642473,-1.165377,-1.1653461,0.4899549,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.0498343,-1.4444299,-1.7785234,-1.2738415,0.0068858177,1.1489199,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.595005,0.50808513,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.51799047,-0.5076956,1.1093975,-0.7961012,-1.1706257,-1.1687534,-1.1710299,-1.4485143,-1.152504,-1.1517415,-1.1521467,0.11006122,-1.1543347,-1.0948018,-1.1436422,-0.80553365
-0.857006,-1.3327925,-1.2745353,-1.2865266,-1.4327579,-1.3383914,-1.4341664,-1.1642473,-1.165377,-1.1653461,1.3901856,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.4198611,-2.733389,-1.1956851,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.82373166,0.18943305,-0.4795615,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.7055182,-0.5076956,0.33553985,-0.7961012,-1.1706257,-1.1687534,-1.1710299,-1.4224594,-1.152504,-1.1517415,-1.1521467,4.4819403,-1.1543347,-1.0948018,-1.1436422,-0.80553365
1.6390994,-0.9773302,-0.9143108,-0.9018147,-1.1158698,-1.0223545,-1.1050045,-1.1485305,-1.1497028,-1.1495085,1.4363948,-1.1159158,-1.121539,-1.1158817,-1.1504598,-1.149233,-1.1514972,-1.0498343,-1.0555578,-2.0642238,-0.65268606,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.82373166,0.18943305,-0.4795615,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.89304596,-0.15526426,0.33553985,-0.7961012,-1.1581666,-1.1587858,-1.1624211,-1.0531381,-1.1435858,-1.1416124,-1.143117,0.11006122,-1.1327018,-1.0724939,-1.1263272,-0.80553365
1.3964224,0.66746926,0.6166052,0.48239014,0.34753564,0.44841528,0.50367206,-0.8184791,-0.82054293,-0.8169163,0.59651655,-0.74717367,-0.75087875,-0.737527,-0.79715633,-0.8023342,-0.8101739,-0.17190018,0.50916713,-0.13434656,0.59065294,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-1.3449128,-0.28833294,-0.7054871,-0.80163246,-0.80212235,-0.8036623,-1.0524584,-0.12921901,0.3776546,0.0,0.0,-1.2083734,-1.022731,-0.798329,1.0805737,0.19716711,-0.43831784,-0.6103888,-0.83007896,-0.82985497,-0.8266801,0.52143496,-0.7868584,-0.7870942,-0.7819266,-0.76431465,-0.73249304,-0.64864427,-0.7280805,-0.80553365
0.7723961,1.3525921,1.2993703,1.2982221,1.1316118,1.2665545,0.9728843,0.8474947,0.8566048,0.84604436,1.1701705,1.051841,1.0792567,1.0951284,0.8898675,0.9261789,0.85580873,0.4551956,0.72909963,-0.29932722,0.67496467,0.99651074,0.3355815,-1.4414467,-0.15066734,0.13504352,-0.2434978,0.6456372,0.3139026,-0.24609877,-1.3449128,-0.28833294,-0.7054871,0.8487195,0.8468641,0.8695063,-1.2811852,-0.4478711,0.3776546,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.2681015,0.19716711,-0.43831784,-0.6103888,0.8062065,0.7799125,0.8218942,0.7523602,0.92543316,0.884206,0.9337275,-0.76431465,0.6844619,0.66752017,0.7090703,0.9266665
0.49505106,0.9117617,0.80719805,0.22403765,0.42399544,0.53865284,0.81257415,0.9732286,0.9819991,0.97274613,0.4241415,1.1971031,1.1950879,1.2251878,1.0135237,1.0039321,0.96958315,0.8314531,0.8628802,0.23371512,0.8452603,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,0.6456372,-0.10559007,-0.24609877,-1.3449128,-0.28833294,-0.7054871,0.98074764,0.978783,1.0007352,-1.2811852,-0.7665231,0.3776546,0.0,0.0,-1.7034963,-1.2582394,-0.798329,1.2681015,0.54959846,-0.43831784,-0.6103888,0.9266438,0.9144751,0.93811226,0.8976123,1.068124,1.0665296,1.0872334,0.11006122,0.7926264,0.7121359,0.8302758,-0.80553365
0.14836977,0.7955095,0.7135574,-0.25330222,0.1820016,0.49712494,0.83204925,0.9732286,0.9819991,0.97274613,0.22109972,1.1859291,1.1719217,1.2133642,0.9958585,0.962065,0.94520295,0.9568722,0.93256986,0.5099074,0.85659266,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-1.3449128,-1.6183012,-0.7054871,0.98074764,0.978783,0.967928,-1.5099118,-1.0851752,0.3776546,0.0,0.0,-1.7034963,-1.4937477,-0.798329,1.4556291,0.9020298,-1.2121755,-0.42467648,0.91833776,0.9244427,0.9295035,1.0062815,1.1037968,1.1273042,1.1233524,0.11006122,0.7709935,0.7344438,0.882221,0.9266665
-1.0823488,0.908057,1.0965339,2.628494,2.1814044,1.4673395,1.0584686,1.004662,0.9819991,0.9885838,-0.38046166,0.940101,0.9750084,0.9532454,0.9870259,0.8962738,1.0020901,0.58061475,0.8627086,0.74624234,0.65016806,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,1.0137547,1.0117627,1.0007352,0.31990188,1.4640414,-1.3367776,0.0,0.0,0.77211875,0.62582797,1.0137513,-0.41964826,-1.5649897,1.8832552,-0.7961012,0.99309194,1.0390701,0.98546034,0.77584344,0.9432695,1.0057551,0.96984655,-0.76431465,0.8358922,0.8236753,1.0726868,0.9266665
-0.7703357,0.7973553,0.98698044,1.1952739,1.1727252,1.0926213,0.8402896,1.004662,0.9819991,0.9885838,0.2012461,1.1077111,1.0908397,1.106952,1.0223563,0.974027,1.0264704,0.07893813,0.6599312,0.47586927,0.6423084,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,0.98074764,0.978783,1.0007352,0.09117518,1.1453892,-1.3367776,0.0,0.0,0.77211875,0.39031956,1.0137513,-0.23212051,-1.2125584,1.1093975,-0.7961012,0.9764799,0.9942159,0.97254723,0.6635431,0.9521877,0.96523875,0.9608168,-0.76431465,0.662829,0.75675166,0.9341662,0.9266665
-0.94367635,0.8187275,0.8697626,0.94710106,0.72441995,0.85331184,0.562242,0.831778,0.809582,0.8143689,0.84052044,0.940101,0.91709274,0.9414218,0.8633697,0.8185206,0.8639355,-0.4227385,0.40914494,-0.10135224,0.5429058,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,1.2072178,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,0.81571245,0.8138844,0.80389184,0.09117518,0.82673717,-1.3367776,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.04459278,-1.2125584,1.1093975,-0.6103888,0.8062065,0.8247667,0.80037236,0.43796435,0.7827422,0.772786,0.7892514,0.11006122,0.5005822,0.5782887,0.77833056,0.9266665
-1.0650147,-1.0314978,-1.0235542,-0.5700107,-0.8350833,-0.8728588,-1.0279468,-1.0856636,-1.0870057,-1.0861576,-0.87190914,-1.0488718,-1.0520402,-1.0449402,-1.079799,-1.0834419,-1.0783565,-0.9244151,-1.0358183,0.11141328,-0.8200395,-0.9827391,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,-1.0986959,-1.0989399,-1.0989274,-0.13755153,0.82673717,-0.4795615,0.0,0.0,0.27699572,-0.080697276,1.0137513,0.14293496,-0.860127,1.1093975,-0.6103888,-1.0958716,-1.0939964,-1.0935512,-1.0330975,-1.0811585,-1.0808378,-1.0799086,-0.76431465,-1.0894359,-1.0278782,-1.074382,0.9266665
-1.4116961,-1.517815,-1.4985019,-1.3227099,-1.4051191,-1.4149616,-1.5096607,-1.1642473,-1.165377,-1.1653461,-0.42798957,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.522085,-1.2831899,-1.60598,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.36627823,0.50808513,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.3304627,-0.5076956,0.33553985,-0.6103888,-1.1706257,-1.1687534,-1.1710299,-1.5307577,-1.152504,-1.1517415,-1.1521467,-0.76431465,-1.1543347,-1.0948018,-1.1436422,0.9266665
1.6564335,-1.4447851,-1.4100057,-1.4275004,-1.4799328,-1.4202049,-1.4801795,-1.1485305,-1.1497028,-1.1495085,0.4102404,-1.1159158,-1.121539,-1.1158817,-1.1504598,-1.149233,-1.1514972,-1.1752534,-1.4627161,-2.011707,-1.4334743,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.36627823,0.18943305,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.3304627,-0.15526426,0.33553985,-0.42467648,-1.1623197,-1.1587858,-1.1624211,-1.4696256,-1.1435858,-1.1416124,-1.143117,0.11006122,-1.1327018,-1.0724939,-1.1263272,-0.80553365
1.5524291,-0.8477709,-0.822745,-0.86601216,-1.0233573,-0.94542503,-0.9496138,-0.8656293,-0.8675658,-0.8644295,0.90655756,-0.7918697,-0.7972113,-0.796645,-0.8324867,-0.8382203,-0.85080767,-0.9244151,-0.8637671,-1.4596077,-0.5240125,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-0.119926624,-0.28833294,0.17176704,-0.8676466,-0.8680818,-0.86927676,-0.595005,-0.12921901,-0.4795615,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.51799047,-0.15526426,0.33553985,-0.42467648,-0.8674561,-0.8747092,-0.8654195,-0.8597154,-0.8225311,-0.83773965,-0.82707536,0.11006122,-0.5486134,-0.35864195,-0.55492985,-0.80553365
1.1710796,0.79302025,0.6528879,0.30023775,0.3561981,0.3772171,0.69163555,0.59602696,0.63716495,0.640154,0.39765877,0.884231,0.8707602,0.8941274,0.73971355,0.7706725,0.6770204,0.07893813,0.7864204,0.1197764,0.7833814,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,0.3139026,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.6836843,0.6819655,0.6726629,-0.82373166,-0.4478711,0.3776546,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.7055182,0.19716711,-0.43831784,-0.42467648,0.6400862,0.6204309,0.66263247,0.79760724,0.8184149,0.772786,0.8434299,0.11006122,2.2312143,2.8983076,2.2674267,0.9266665
1.1017433,0.9525579,0.7346732,0.3334472,0.5417385,0.47422683,0.97829336,0.95751184,0.9663248,0.9569084,-0.028324446,1.1971031,1.1835048,1.2133642,1.0400214,1.0757042,1.0264704,0.9568722,1.0988936,0.50592566,0.9279332,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.98074764,0.978783,0.967928,-1.0524584,-0.4478711,0.3776546,0.0,0.0,-1.2083734,-1.022731,-0.798329,0.89304596,0.54959846,-0.43831784,-0.42467648,0.9058787,0.8746047,0.9165904,1.0944225,1.0235332,0.98549694,1.0330548,0.11006122,0.9656896,1.0690619,1.0553718,0.9266665
0.59905547,0.6097151,0.4644785,-0.1695402,0.19717109,0.20133749,0.785448,0.9732286,0.9663248,0.97274613,-0.45284185,1.1971031,1.1835048,1.2133642,1.0576866,1.0697232,1.0508506,1.583968,0.9878877,0.85469604,0.9488762,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-1.3449128,-0.28833294,-0.7054871,0.98074764,0.978783,0.967928,-1.0524584,-0.7665231,0.3776546,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.0805737,0.54959846,-0.43831784,-0.23896411,0.91418475,0.8795885,0.90798163,1.0129771,1.0502877,1.0260133,1.0511144,0.11006122,0.95487314,0.9575225,1.0034266,-1.6716337
0.49505106,0.7900114,0.69728386,0.17883614,0.5930571,0.6983786,1.0350398,0.9732286,0.9663248,0.97274613,-0.38996068,1.1859291,1.1603385,1.2015406,1.0576866,1.0278561,1.0508506,1.9602255,1.0807837,0.95364124,0.8622297,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,-1.3449128,-0.28833294,-1.5827411,0.98074764,0.978783,0.967928,-1.2811852,-1.0851752,0.3776546,0.0,0.0,-1.7034963,-1.2582394,-0.798329,1.2681015,0.9020298,-1.2121755,-0.23896411,0.9058787,0.8995237,0.9036773,1.1097033,1.068124,1.0665296,1.0601442,0.11006122,0.93324023,0.8905989,1.141947,-1.6716337
-1.3596939,0.7737473,0.6911375,1.8733393,1.8833792,0.8871697,1.5545338,0.9889453,0.9819991,0.97274613,-2.2020223,0.73896897,0.766512,0.7404209,0.96936077,0.8544067,0.9614564,0.9568722,1.7281411,1.9705207,0.9760251,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,1.152888,1.5587724,-0.119926624,-0.28833294,1.0490211,0.98074764,0.978783,0.967928,0.5486286,1.4640414,-1.3367776,0.0,0.0,0.77211875,0.86133635,1.0137513,-0.607176,-1.5649897,1.1093975,-0.42467648,1.0304691,1.0938919,1.0241997,1.4857808,0.88976043,0.96523875,0.915668,0.11006122,0.8358922,0.7790595,1.1592622,-1.6716337
-0.97834444,0.76873696,0.7575231,1.3227011,1.5668687,0.93017936,1.451979,1.004662,0.99767333,0.9885838,-1.6700382,0.962449,0.9518421,0.9532454,1.0311888,0.9501029,1.010217,0.20435728,1.456311,1.7641628,0.91578543,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,1.0137547,1.0117627,1.0007352,0.31990188,1.1453892,-1.3367776,0.0,0.0,0.77211875,0.62582797,1.0137513,-0.607176,-1.2125584,1.1093975,-0.42467648,1.005551,1.0390701,1.0069822,1.3226143,0.8808422,0.9145933,0.8976085,-0.76431465,0.73854417,0.75675166,0.86490595,0.9266665
-0.8396719,0.7815477,0.7863362,0.9233519,0.89199764,0.80055237,0.79782385,-0.78704566,-0.7891944,-0.7852408,0.029434789,-0.74717367,-0.75087875,-0.7493506,-0.7794912,-0.7903722,-0.7776669,-0.17190018,0.73502874,0.5276278,0.7045192,-0.9827391,1.1489199,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.7333952,0.65633684,-0.119926624,-0.28833294,1.0490211,-0.76862544,-0.7691426,-0.77085507,0.09117518,0.82673717,-0.4795615,0.0,0.0,0.77211875,0.39031956,1.0137513,-0.41964826,-0.860127,1.1093975,-0.42467648,-0.7968549,-0.79496837,-0.8008539,0.73747575,-0.79577655,-0.79722327,-0.79998606,-0.76431465,-0.8406576,-0.7824915,-0.7800257,0.9266665
-1.0650147,-0.8085012,-0.80744493,-0.44286978,-0.6332494,-0.6822768,-0.80619735,-1.1485305,-1.1497028,-1.1495085,-0.74723756,-1.1159158,-1.121539,-1.1158817,-1.1504598,-1.149233,-1.1433705,-0.798996,-0.82436323,0.22947292,-0.6657945,-0.9827391,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,1.0490211,-1.1647099,-1.1648993,-1.1645418,0.09117518,0.50808513,-0.4795615,0.0,0.0,0.27699572,0.15481113,1.0137513,-0.23212051,-0.5076956,0.33553985,-0.42467648,-1.1581666,-1.1587858,-1.1581168,-0.82615966,-1.1435858,-1.1416124,-1.143117,-0.76431465,-1.1435182,-1.0948018,-1.1263272,0.9266665
-1.4636983,-1.5331417,-1.5225859,-1.3904575,-1.4076979,-1.430218,-1.5160683,-1.1642473,-1.165377,-1.1653461,-0.5181742,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.5250697,-1.098447,-1.6508234,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,-0.13755153,0.18943305,-0.4795615,0.0,0.0,0.27699572,-0.080697276,-0.798329,-0.04459278,-0.5076956,0.33553985,-0.23896411,-1.1706257,-1.1687534,-1.1710299,-1.5354956,-1.152504,-1.1517415,-1.1521467,0.11006122,-1.1543347,-1.0948018,-1.1436422,0.9266665
1.4830928,-1.496204,-1.4771101,-1.5325824,-1.510841,-1.4784763,-1.5051472,-1.0699469,-1.0713314,-1.0703198,-0.09706777,-1.0265237,-1.0288739,-1.021293,-1.0533013,-1.0595179,-1.062103,-1.1752534,-1.4786167,-1.5528922,-1.5485954,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,-0.24609877,-0.119926624,-0.28833294,0.17176704,-1.0656887,-1.0659602,-1.0661201,-0.13755153,0.18943305,-0.4795615,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.14293496,-0.15526426,0.33553985,-0.23896411,-1.0751065,-1.0740612,-1.0763336,-1.48742,-1.0454857,-1.0504506,-1.0437895,0.11006122,-0.970455,-0.8494151,-0.9704915,0.9266665
1.2230818,-0.61488223,-0.63596517,-0.76251394,-0.79255,-0.8097922,-0.57582706,0.36027595,0.3863765,0.38675046,0.14151274,0.6160549,0.60434806,0.61036146,0.5453966,0.555356,0.50635874,-0.6735768,-0.38547298,-0.5655507,-0.12562865,0.0068858177,0.3355815,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-0.119926624,-0.28833294,0.17176704,0.5186491,0.48408708,0.50862676,-0.36627823,-0.12921901,0.3776546,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.3304627,0.19716711,-0.43831784,-0.23896411,0.41167068,0.39615986,0.42589203,-0.3927437,0.56870574,0.52968776,0.58156693,0.11006122,1.982436,3.0321548,1.9557554,-0.80553365
1.2230818,0.89039177,0.81550723,0.4215775,0.6120644,0.55293876,0.804824,0.8946449,0.9036277,0.87771976,0.3152215,1.1747551,1.1950879,1.189717,1.0046911,1.0876663,0.9614564,0.07893813,0.8570225,0.2628659,0.826081,0.99651074,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.9477406,0.9458033,0.93512076,-0.595005,-0.4478711,0.3776546,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.51799047,0.54959846,-0.43831784,-0.23896411,0.8975727,0.83473426,0.9165904,0.8728613,1.0324514,0.96523875,1.0330548,-0.76431465,2.6963217,3.166002,2.9080842,0.9266665
1.0670753,0.832728,0.71598065,0.099528104,0.40631998,0.4648083,0.82933205,0.9732286,0.9663248,0.97274613,0.17088757,1.1971031,1.1487554,1.1778934,1.0576866,1.0816853,1.0427239,0.9568722,0.90384245,0.4376613,0.8713196,0.99651074,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.98074764,0.978783,0.967928,-0.595005,-0.7665231,0.3776546,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.7055182,0.54959846,-0.43831784,-0.05325175,0.91418475,0.8795885,0.9165904,0.9429453,1.0502877,1.0057551,1.0511144,-0.76431465,1.0738541,0.9575225,1.1592622,-0.80553365
0.8937346,0.60853183,0.4809263,-0.23080832,0.25596344,0.32674134,0.82112694,0.9732286,0.9663248,0.97274613,-0.49442607,1.1747551,1.1371723,1.1542463,1.0576866,1.0637422,1.0589774,1.7093872,0.9496185,0.96428794,0.92807114,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.9477406,0.978783,0.967928,-0.82373166,-1.0851752,1.2348707,0.0,0.0,-1.2083734,-1.022731,-0.798329,0.89304596,0.9020298,-1.2121755,-0.05325175,0.91418475,0.8895561,0.90798163,0.9993931,1.0592059,1.0260133,1.0511144,-0.76431465,0.97650605,0.8236753,1.0726868,-1.6716337
0.5643873,0.8590404,0.8745796,0.4859158,0.8720045,1.1171105,0.9788978,0.9732286,0.9819991,0.97274613,0.13919355,1.1971031,1.1487554,1.1778934,1.1018496,1.0757042,1.1158646,2.336483,0.8019122,0.7033549,0.7115026,0.99651074,-0.4777569,-1.4414467,-0.15066734,0.13504352,-0.9688556,-0.31601006,-0.5250827,-1.1485343,-1.3449128,-0.28833294,-1.5827411,0.9477406,0.978783,0.967928,-1.0524584,-1.4038273,1.2348707,0.0,0.0,-1.2083734,-1.2582394,-0.798329,1.0805737,1.2544612,-1.2121755,-0.05325175,0.9266438,0.9144751,0.92519915,0.8718663,0.97002405,0.96523875,0.9337275,0.11006122,0.93324023,0.66752017,1.124632,0.9266665
-0.7703357,0.65025204,0.6378701,1.5121876,1.3681809,0.9797259,1.0251354,0.9889453,0.9819991,0.97274613,-0.9310877,0.57135886,0.5927649,0.56306714,0.87220234,0.8484257,0.9289495,0.9568722,1.0513052,1.1959317,0.7845451,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,1.2072178,0.6456372,0.7333952,0.65633684,1.1050595,1.0416353,1.0490211,0.98074764,0.978783,0.967928,0.5486286,1.4640414,-1.3367776,0.0,0.0,1.2672417,1.0968448,1.0137513,-0.9822315,-1.2125584,1.1093975,-0.23896411,1.1218352,1.1586813,1.097374,0.9706056,0.80057853,0.8538187,0.80731094,0.11006122,0.7818099,0.6229044,1.0380566,-1.6716337
-0.87434006,0.65783465,0.6264161,1.1989604,1.1381516,0.782478,0.9655421,0.9889453,0.99767333,0.9885838,-0.7951788,0.772491,0.80126137,0.7995388,0.942863,0.8902928,0.9614564,0.4551956,0.9864972,1.0850202,0.807847,-0.9827391,1.1489199,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,1.0416353,1.0490211,0.98074764,0.978783,0.967928,0.5486286,1.1453892,-1.3367776,0.0,0.0,0.77211875,0.86133635,1.0137513,-0.7947037,-1.2125584,1.1093975,-0.23896411,1.038775,1.0789405,1.028504,0.9293538,0.88976043,0.93485147,0.90663826,-0.76431465,0.7926264,0.66752017,0.84759086,0.9266665
-0.75300163,0.5392097,0.46082112,0.72768486,0.797986,0.48192975,0.71839374,-1.0699469,-1.0556571,-1.0703198,-0.66272604,-1.0376978,-1.0520402,-1.0449402,-1.0621339,-1.0714798,-1.062103,-0.29731932,0.7715584,0.9168877,0.6784269,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,1.0416353,1.0490211,-1.0656887,-1.0659602,-1.0661201,0.31990188,0.82673717,-0.4795615,0.0,0.0,0.77211875,0.62582797,1.0137513,-0.607176,-0.860127,0.33553985,-0.23896411,-1.0709535,-1.0690774,-1.0720294,0.7363678,-1.0544039,-1.0605797,-1.0528194,-0.76431465,-1.067803,-1.0055703,-1.0570669,-0.80553365
-0.5623269,-1.141368,-1.1480136,-0.8949413,-0.98884165,-1.0592954,-1.0859644,-1.1642473,-1.165377,-1.1653461,-0.84868866,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-0.798996,-1.048757,0.035871,-0.8814507,-0.9827391,0.3355815,-0.13680287,-0.15066734,0.13504352,0.48186,0.6456372,0.3139026,0.65633684,-0.119926624,-0.28833294,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.31990188,0.50808513,-0.4795615,0.0,0.0,0.27699572,0.39031956,1.0137513,-0.41964826,-0.5076956,0.33553985,-0.05325175,-1.1706257,-1.1687534,-1.1710299,-1.0580117,-1.152504,-1.1517415,-1.1521467,0.98443705,-1.1543347,-1.0948018,-1.1436422,0.9266665
