DPM,RPM,BIO,HUM,IOM,site_id
0.04804369541046927,0.7281001863743524,0.12224818315881049,4.594621412958144,0.7005125563699514,site_0000
0.04804369541046927,0.7281001863743524,0.12224799257963462,4.594574713446088,0.6238324344227497,site_0001
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0002
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0003
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0004
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0005
0.04804369541046927,0.7281001863743486,0.11780562139604323,4.427309021042789,0.058404787099006844,site_0006
0.04804369541046927,0.7281001863743524,0.12224840522301642,4.594675829245883,0.791281332488603,site_0007
0.04804369541046927,0.7281001863743524,0.12224831008523791,4.594652516267953,0.7522156216951563,site_0008
0.04804369541046927,0.7281001863743524,0.12224821489684508,4.594629190848617,0.7133960357150138,site_0009
0.04804369541046927,0.7281001863743524,0.12224811965552533,4.594605852469947,0.6748326397580339,site_0010
0.04804369541046927,0.7281001863743524,0.12224808789700069,4.5945980700501385,0.6620369517007577,site_0011
0.04804369541046927,0.7281001863743524,0.1222481514093696,4.594613633443014,0.687658006862238,site_0012
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0013
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0014
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0015
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0016
0.04804369541046927,0.7281001863743486,0.0714209307657432,2.6841319297151536,0.0,site_0017
0.04804369541046927,0.7281001863743486,0.09843425476226299,3.6993076682662633,0.006366222537477645,site_0018
0.04804369541046927,0.7281001863743486,0.1212980925115032,4.558572898259435,0.08767621360520991,site_0019
0.04804369541046927,0.7281001863743524,0.1222482466322531,4.594636967421811,0.7263079730660469,site_0020
0.04804369541046927,0.7281001863743524,0.12224821489406901,4.594629190744297,0.7133960357150138,site_0021
0.04804369541046927,0.7281001863743524,0.12224808789236227,4.594598069875821,0.6620369517007577,site_0022
0.04804369541046927,0.7281001863743524,0.12224818315576369,4.594621412843631,0.7005125563699514,site_0023
0.04804369541046927,0.7281001863743524,0.12224792886649652,4.594559129357094,0.5985194914864688,site_0024
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0025
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0026
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0027
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0028
0.04804369541046927,0.7281001863743486,0.11745947820614476,4.414301233309443,0.058404787099006844,site_0029
0.04804369541046927,0.7281001863743524,0.1222481514069634,4.594613633352581,0.687658006862238,site_0030
0.04804369541046927,0.7281001863743524,0.12224824663605502,4.5946369675647,0.7263079730660469,site_0031
0.04804369541046927,0.7281001863743524,0.12224824663341868,4.594636967465614,0.7263079730660469,site_0032
0.04804369541046927,0.7281001863743524,0.12224818315470012,4.594621412803661,0.7005125563699514,site_0033
0.04804369541046927,0.7281001863743524,0.12224818315514227,4.594621412820281,0.7005125563699514,site_0034
0.04804369541046927,0.7281001863743524,0.12224821489890368,4.5946291909259855,0.7133960357150138,site_0035
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0036
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0037
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0038
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0039
0.04804369541046927,0.7281001863743486,0.11745947820614476,4.414301233309443,0.058404787099006844,site_0040
0.04804369541046927,0.7281001863743524,0.12224821490230613,4.5946291910538735,0.7133960357150138,site_0041
0.04804369541046927,0.7281001863743524,0.12224821490106305,4.594629191007148,0.7133960357150138,site_0042
0.04804369541046927,0.7281001863743524,0.12224821489927545,4.594629190939962,0.7133960357150138,site_0043
0.04804369541046927,0.7281001863743524,0.12224831008746358,4.594652516351606,0.7522156216951563,site_0044
0.04804369541046927,0.7281001863743524,0.12224824663694545,4.594636967598157,0.7263079730660469,site_0045
0.04804369541046927,0.7281001863743524,0.1222482466365753,4.5946369675842496,0.7263079730660469,site_0046
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0047
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0048
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0049
0.04804369541046927,0.7281001863743486,0.10975498006015193,4.124788144940413,0.08767621360520991,site_0050
0.04804369541046927,0.7281001863743524,0.1222502050799451,4.595116875374147,1.5711001016879642,site_0051
0.04804369541046927,0.7281001863743524,0.12224840523063708,4.5946758295323065,0.791281332488603,site_0052
0.04804369541046927,0.7281001863743524,0.12224843693229037,4.594683597854278,0.8043563367430298,site_0053
0.04804369541046927,0.7281001863743524,0.12224850031899355,4.594699130509597,0.8305839205889344,site_0054
0.04804369541046927,0.7281001863743524,0.12224837351499455,4.594668059557786,0.7782326421318332,site_0055
0.04804369541046927,0.7281001863743524,0.12224821490101405,4.594629191005314,0.7133960357150138,site_0056
0.04804369541046927,0.7281001863743486,0.12019631178643386,4.51716224081488,0.0777613916126938,site_0057
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0058
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0059
0.04804369541046927,0.7281001863743486,0.09941561777100587,3.7362185073056313,0.058404787099006844,site_0060
0.04804369541046927,0.7281001863743524,0.12224834181051053,4.594660288901091,0.7652106765887631,site_0061
0.04804369541046927,0.7281001863743524,0.12224834181037295,4.59466028889593,0.7652106765887631,site_0062
0.04804369541046927,0.7281001863743524,0.12224831009268664,4.59465251654791,0.7522156216951563,site_0063
0.04804369541046927,0.7281001863743524,0.12224821489141222,4.594629190644435,0.7133960357150138,site_0064
0.04804369541046927,0.7281001863743524,0.12224815140861292,4.594613633414573,0.687658006862238,site_0065
0.04804369541046927,0.7281001863743486,0.07372079848953826,2.7705629437614663,0.0,site_0066
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0067
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0068
0.04804369541046927,0.7281001863743486,0.0714209307657432,2.6841319297151536,0.0,site_0069
0.04804369541046927,0.7281001863743486,0.12153297408149857,4.56747251187688,0.20412189077866122,site_0070
0.04804369541046927,0.7281001863743524,0.12224856368715072,4.5947146581226805,0.8569129798715726,site_0071
0.04804369541046927,0.7281001863743524,0.12224834181142893,4.594660288935619,0.7652106765887631,site_0072
0.04804369541046927,0.7281001863743524,0.1222483418113437,4.594660288932406,0.7652106765887631,site_0073
0.04804369541046927,0.7281001863743524,0.12224834181091562,4.594660288916314,0.7652106765887631,site_0074
0.04804369541046927,0.7281001863743524,0.12224811964596256,4.594605852110579,0.6748326397580339,site_0075
0.04804369541046927,0.7281001863743524,0.12224811964783183,4.594605852180815,0.6748326397580339,site_0076
0.04804369541046927,0.7281001863743486,0.07929744271618074,2.9801372218131545,0.0,site_0077
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0078
0.04804369541046927,0.7281001863743486,0.06555275716274062,2.463600049312679,0.0,site_0079
0.04804369541046927,0.7281001863743486,0.0894459722180086,3.3615229977490766,0.0,site_0080
0.04804369541046927,0.7281001863743524,0.12224786535884752,4.594543547423907,0.5733365559300444,site_0081
0.04804369541046927,0.7281001863743524,0.122248151415377,4.594613633668787,0.687658006862238,site_0082
0.04804369541046927,0.7281001863743524,0.12224824663955564,4.5946369676962595,0.7263079730660469,site_0083
0.04804369541046927,0.7281001863743524,0.12224827836871682,4.594644742793001,0.7392479074022662,site_0084
0.04804369541046927,0.7281001863743524,0.12224827836873146,4.594644742793558,0.7392479074022662,site_0085
0.04804369541046927,0.7281001863743524,0.12224802434577894,4.594582500078441,0.636536433491769,site_0086
