DPM,RPM,BIO,HUM,IOM,site_id
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0125
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0126
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0127
0.09479008993137762,1.4218513489706643,0.2843702697941329,7.677997284441588,0.687658006862238,site_0128
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0129
0.11936741269442223,1.7905111904163333,0.3581022380832667,9.6687604282482,0.8965917305577772,site_0130
0.15153316830998126,2.272997524649719,0.4545995049299438,12.274186633108483,1.1800171690018741,site_0131
0.00951,0.14265,0.028529999999999996,0.77031,0.049,site_0132
0.0,0.0,0.0,0.0,0.0,site_0133
0.0,0.0,0.0,0.0,0.0,site_0134
0.16223512937507342,2.433526940626101,0.4867053881252202,13.141045479380947,1.2764870624926585,site_0135
0.0870950056557725,1.3064250848365873,0.2612850169673175,7.054695458117572,0.6238324344227497,site_0136
0.09017395548162506,1.352609332224376,0.2705218664448752,7.304090394011631,0.6492714518374936,site_0137
0.08555506993049079,1.2833260489573617,0.25666520979147234,6.929960664369754,0.6111600069509208,site_0138
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0139
0.09171296048299242,1.3756944072448862,0.27513888144897725,7.428749799122387,0.6620369517007577,site_0140
